day_obs,visit,detector,band,physical_filter,ra,dec,zenithDistance,zeroPoint,skyBg,skyNoise,psfSigma,psfArea,nPsfStar,astromOffsetMean,astromOffsetStd,expTime,astrometry_matches_count,cosmic_ray_count,final_psf_sigma,matched_psf_star_count,photometry_matches_count,psf_available_star_count,psf_good_star_count,saturated_source_count,star_count
20250803,93461366,0,b,B,300.17681549329495,22.70661188874535,19.3400936126709,23.590944290161133,3.6394073963165283,6.367545127868652,2.615393877029419,117.51577758789062,18,0.03398739919066429,0.013477600179612637,4.0,22.0,4.0,2.6084552804344687,20.0,36.0,28.0,27.0,2.0,22.0
20250803,93461367,0,b,B,300.17678495716746,22.7065612508906,19.426624298095703,23.603893280029297,3.698610782623291,6.363414287567139,2.405090570449829,91.39603424072266,20,0.04565645754337311,0.03019389882683754,4.0,30.0,4.0,2.3976232667057507,24.0,47.0,32.0,29.0,0.0,26.0
20250803,93461368,0,b,B,300.1767427168609,22.706444223173037,19.513731002807617,23.60422134399414,3.086085557937622,6.392054557800293,2.3695242404937744,85.48785400390625,15,0.04133559763431549,0.02636805735528469,4.0,26.0,6.0,2.3582852831297547,21.0,37.0,30.0,27.0,0.0,24.0
20250803,93461369,0,b,B,300.1767509542226,22.7065447948274,19.60110092163086,23.606632232666016,3.2443618774414062,6.39186954498291,2.40384840965271,104.98834991455078,19,0.05583485588431358,0.024795329198241234,4.0,27.0,7.0,2.386566634914589,23.0,30.0,27.0,27.0,3.0,24.0
20250803,93461370,0,b,B,300.1768146483669,22.70650043880848,19.689054489135742,23.616344451904297,3.4298224449157715,6.395598411560059,2.3622090816497803,95.44336700439453,23,0.041991233825683594,0.022853152826428413,4.0,28.0,10.0,2.3404155998932925,27.0,35.0,28.0,28.0,3.0,30.0
20250803,93461371,0,b,B,300.1767873950501,22.706490332422824,19.777484893798828,23.83617401123047,3.5491974353790283,6.398644924163818,2.3539531230926514,97.93360900878906,17,0.03584860637784004,0.024640362709760666,4.0,26.0,7.0,2.335382986964114,23.0,26.0,27.0,27.0,3.0,25.0
20250803,93461372,0,b,B,300.17681374857364,22.70649267415827,19.866365432739258,23.587141036987305,3.4928832054138184,6.396387100219727,2.7570383548736572,118.0905532836914,16,0.04980384558439255,0.01807168312370777,4.0,21.0,6.0,2.736958079343891,20.0,26.0,20.0,19.0,3.0,24.0
20250803,93461373,0,b,B,300.1767992744219,22.7065765099299,19.95564079284668,23.595823287963867,3.1876437664031982,6.436690330505371,2.3170158863067627,99.26246643066406,18,0.05017859861254692,0.026026975363492966,4.0,25.0,2.0,2.31294139390277,23.0,28.0,24.0,24.0,0.0,24.0
20250803,93461374,0,b,B,300.17671846846486,22.70641439978154,20.04560089111328,23.591760635375977,2.9595746994018555,6.380132675170898,2.692826271057129,126.1811294555664,18,0.050768472254276276,0.025649094954133034,4.0,21.0,3.0,2.6768338031015495,24.0,34.0,20.0,20.0,4.0,29.0
20250803,93461375,0,b,B,300.1767606593682,22.70643837993641,20.135791778564453,23.612646102905273,3.932389259338379,6.368152618408203,2.272993326187134,91.2375259399414,19,0.050452254712581635,0.02254578284919262,4.0,28.0,4.0,2.2471394223609003,25.0,32.0,29.0,28.0,0.0,29.0
20250803,93461376,0,b,B,300.1767911538398,22.70648592635929,20.226438522338867,23.605918884277344,3.0048136711120605,6.385571002960205,2.4308786392211914,101.1693115234375,20,0.03972731530666351,0.01932310126721859,4.0,26.0,7.0,2.422919560899153,26.0,36.0,23.0,23.0,1.0,32.0
20250803,93461377,0,b,B,300.17684661334073,22.70672113738773,20.317338943481445,23.60498046875,3.884706735610962,6.400460243225098,2.156923770904541,88.5040054321289,24,0.04188533499836922,0.02233736589550972,4.0,33.0,7.0,2.129307851134903,28.0,36.0,31.0,31.0,1.0,29.0
20250803,93461378,0,b,B,300.1767157963115,22.706610602029613,20.409067153930664,23.831695556640625,2.8454627990722656,6.407272815704346,2.0388975143432617,80.52433013916016,21,0.06056782603263855,0.027877995744347572,4.0,34.0,7.0,2.020407121954012,25.0,32.0,31.0,31.0,5.0,26.0
20250803,93461379,0,b,B,300.1768264597606,22.706678580518947,20.50091552734375,23.60747718811035,3.7821128368377686,6.439356803894043,2.1397643089294434,87.49943542480469,19,0.04946419596672058,0.03455030545592308,4.0,32.0,8.0,2.122325171651637,21.0,25.0,32.0,32.0,3.0,23.0
20250803,93461380,0,b,B,300.1767544181834,22.706586101634276,20.59341049194336,23.61020851135254,3.8952107429504395,6.511265754699707,2.2953290939331055,93.70842742919922,22,0.04526377096772194,0.020084412768483162,4.0,26.0,4.0,2.2826166144616638,28.0,39.0,26.0,26.0,0.0,31.0
20250803,93461381,0,b,B,300.17688252687935,22.706540674025927,20.686161041259766,23.82347869873047,3.307116985321045,6.420009136199951,2.341099262237549,93.65013122558594,15,0.055486030876636505,0.03200337663292885,4.0,32.0,4.0,2.324778298181905,20.0,26.0,31.0,31.0,3.0,24.0
20250803,93461382,0,b,B,300.176810129059,22.70671534686941,20.779354095458984,23.610626220703125,3.973207473754883,6.432403087615967,2.07348370552063,76.07608795166016,22,0.04150353744626045,0.027523377910256386,4.0,36.0,6.0,2.062934901582498,26.0,44.0,37.0,35.0,3.0,28.0
20250803,93461383,0,b,B,300.1767932256288,22.706681078435754,20.87299156188965,23.533193588256836,3.05460786819458,6.418922424316406,2.0690269470214844,82.4311294555664,19,0.046222466975450516,0.02672155387699604,4.0,33.0,8.0,2.047542963170261,22.0,40.0,34.0,34.0,5.0,23.0
